action_name,leaf_value,effort_level,time,user_id,categories
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744174213000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1744174227000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1744174233000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1744174246000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1744174275000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Switch one standard bulb to LED lights,10,Med,1744273178000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Use reusable shopping bags this week,1,Low,1744273202000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use public transportation to commute to work,2,Low,1744273213000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1744273223000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1744273234000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1744273242000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1744273257000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use your reusable water bottle every day this week,1,Low,1744273282000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Pack your leftovers in reusable containers this week,1,Low,1744273292000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744273299000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1744273308000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Rinse your plastics before recycling them this week,1,Low,1744273315000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1744273330000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1744273352000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Close your curtains or blinds this week,2,Med,1744273379000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
A day without meat,2,Low,1744273453000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Food and Dining
Go above and beyond to save water this week,1,Low,1744273542000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Learn where your water comes from,1,Low,1744273660000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Subscribe to the GreenU newsletter,1,Low,1744273770000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Learn about UM's solar energy program at the ECO Mural in the Hurricane Food Court,1,Low,1744346968000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use reusable shopping bags this week,1,Low,1744346996000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Use your reusable water bottle every day this week,1,Low,1744347012000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744347020000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Recycling and Upcycling
Commute by leg power - walk or bike to work or school,1,Low,1744347033000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1744347043000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Walk instead of drive for an errand,1,Low,1744347055000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Health and Wellness
Learn about the climate impact of driving,1,Low,1744347132000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Set up and use recycling bins in your household,1,Low,1744347171000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Around the House
Close your curtains or blinds this week,2,Med,1744347178000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Use public transportation to commute to work,2,Low,1744347246000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Subscribe to the GreenU newsletter,1,Low,1744359107000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Use public transportation to commute to work,2,Low,1744483052000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Transportation and Travel
Celebrate and learn about UM's Tree Campus USA designation,1,Low,1744534970000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Education and Advocacy
Close your curtains or blinds this week,2,Med,1744560366000,5ed687d8-02f8-4fe7-bc0c-5f515a16fb83,Energy Efficiency
Follow Viable Veganism UW on Instagram,1,Low,1743543572000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Education and Advocacy
Commute by leg power - walk or bike to work or school,1,Low,1743543637000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1743611689000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Use your reusable water bottle every day this week,1,Low,1743637257000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use reusable shopping bags this week,1,Low,1743637267000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Set up and use recycling bins in your household,1,Low,1743637286000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
A day without meat,2,Low,1743637448000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743637457000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Turn off the lights when not in use this week,1,Low,1743637465000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Eliminate or switch to plastic-free or reusable straws,1,Low,1743637497000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Choose sustainable menstrual products this month,2,Low,1743637602000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Enjoy one meal a day without meat,1,Low,1743637631000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Go dairy-free for the day,2,Med,1743637672000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Go recycled for your toilet paper,3,Med,1743637714000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Switch to reusable makeup wipes or a sustainable makeup remover,1,Low,1743637738000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Opt for Earth-friendly hand & body soaps,2,Low,1743637754000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Switch to plastic-free shampoo & conditioner,1,Low,1743637761000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Opt for a plastic-free body lotion,2,Low,1743637851000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Use reusable shopping bags this week,1,Low,1743757749000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Turn off the lights when not in use this week,1,Low,1743757758000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Unplug your unused electronics this week,3,Low,1743757777000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Use your reusable water bottle every day this week,1,Low,1743757799000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
A day without meat,2,Low,1743757805000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743757821000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Stream videos on a device other than a gaming console this week,1,Low,1743778652000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Use your reusable water bottle every day this week,1,Low,1743847825000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
A day without meat,2,Low,1743847838000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Turn off the lights when not in use this week,1,Low,1743847842000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Recycle your plastic bags this week,1,Low,1743847899000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Turn off the lights when not in use this week,1,Low,1744071257000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
A day without meat,2,Low,1744071275000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Use your U-PASS around campus this week,1,Low,1744071335000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Use your reusable water bottle every day this week,1,Low,1744071419000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use reusable shopping bags this week,1,Low,1744071424000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Rinse your plastics before recycling them this week,1,Low,1744071443000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Commute by leg power - walk or bike to work or school,1,Low,1744071448000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Walk instead of drive for an errand,1,Low,1744071463000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744102093000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Learn about Plastic Free July,1,Low,1744102311000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Education and Advocacy
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744327991000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Walk instead of drive for an errand,1,Low,1744328000000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Commute by leg power - walk or bike to work or school,1,Low,1744328004000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Use reusable shopping bags this week,1,Low,1744328012000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use your reusable water bottle every day this week,1,Low,1744328016000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
A day without meat,2,Low,1744328020000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Turn off the lights when not in use this week,1,Low,1744328024000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Turn off the lights when not in use this week,1,Low,1744471034000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
A day without meat,2,Low,1744471046000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Use your reusable water bottle every day this week,1,Low,1744471054000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use reusable shopping bags this week,1,Low,1744471063000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744471067000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744924389000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1744924397000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use your reusable water bottle every day this week,1,Low,1744924401000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
A day without meat,2,Low,1744924404000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Turn off the lights when not in use this week,1,Low,1744924409000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Turn off the lights when not in use this week,1,Low,1745096301000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
A day without meat,2,Low,1745096317000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Use your reusable water bottle every day this week,1,Low,1745096325000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use wool dryer balls in your dryer this month,2,Low,1745096338000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Travel by bike and make your commute a workout,2,Low,1745096390000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Pack your leftovers in reusable containers this week,1,Low,1745096423000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Choose sustainable menstrual products this month,2,Low,1745096431000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Go dairy-free for the day,2,Med,1745096436000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Walk instead of drive for an errand,1,Low,1745096443000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Observe Meatless Monday this week,2,Low,1745096465000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Have a leftovers-only meal,1,Low,1745096476000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Observe Meatless Monday this week,2,Low,1745255855000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Walk instead of drive for an errand,1,Low,1745255859000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Use reusable shopping bags this week,1,Low,1745255878000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
A day without meat,2,Low,1745255882000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Use wool dryer balls in your dryer this month,2,Low,1745255888000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Choose sustainable menstrual products this month,2,Low,1745255894000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Go dairy-free for the day,2,Med,1745255899000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Use your reusable water bottle every day this week,1,Low,1745255913000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Turn off the lights when not in use this week,1,Low,1745255919000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Unplug your unused electronics this week,3,Low,1745502309000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Commute by leg power - walk or bike to work or school,1,Low,1745502333000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Have a leftovers-only meal,1,Low,1745502341000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Walk instead of drive for an errand,1,Low,1745502345000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
A day without meat,2,Low,1745502349000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Choose sustainable menstrual products this month,2,Low,1745502355000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Use your reusable water bottle every day this week,1,Low,1745502360000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Go dairy-free for the day,2,Med,1745502365000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Turn off the lights when not in use this week,1,Low,1745502369000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745502394000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Recycle all your plastic and aluminum beverage containers this week,1,Low,1745865997000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1745866004000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use your reusable water bottle every day this week,1,Low,1745866008000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
A day without meat,2,Low,1745866012000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Turn off the lights when not in use this week,1,Low,1745866017000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Energy Efficiency
Observe Meatless Monday this week,2,Low,1745866042000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Use wool dryer balls in your dryer this month,2,Low,1745866046000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Commute by leg power - walk or bike to work or school,1,Low,1745866051000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Walk instead of drive for an errand,1,Low,1745866055000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Go dairy-free for the day,2,Med,1745866059000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Food and Dining
Skip a drive to the gym and exercise from home,1,Low,1745866088000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Learn about the climate impact of driving,1,Low,1745866097000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Education and Advocacy
Skip a drive to the gym and exercise from home,1,Low,1746025093000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1746025101000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Transportation and Travel
Walk instead of drive for an errand,1,Low,1746025104000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Health and Wellness
Learn about the climate impact of driving,1,Low,1746025108000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Education and Advocacy
Sell your clothes at Crossroads Trading,3,Med,1746025121000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Recycling and Upcycling
Visit the UW Surplus Store,3,Med,1746025149000,6faa98a9-e30e-4fb9-92d8-f4727a570a78,Around the House
Use your reusable water bottle every day this week,1,Low,1742802115000,470d2aba-3e65-4860-86dd-d4397448d37d,Around the House
Switch to biodegradable dog poop bags,1,Low,1742904813000,60d71975-880a-4b48-9cdf-2dad96143269,Pets
Use your reusable water bottle every day this week,1,Low,1742978730000,470d2aba-3e65-4860-86dd-d4397448d37d,Around the House
Wash only full loads of laundry this week,1,Low,1742978749000,470d2aba-3e65-4860-86dd-d4397448d37d,Around the House
Pack your leftovers in reusable containers this week,1,Low,1742978784000,470d2aba-3e65-4860-86dd-d4397448d37d,Around the House
Commute by leg power - walk or bike to work or school,1,Low,1742978819000,470d2aba-3e65-4860-86dd-d4397448d37d,Transportation and Travel
Turn down your heater 2 degrees this week,2,Low,1743017020000,470d2aba-3e65-4860-86dd-d4397448d37d,Around the House
Turn off the lights when not in use this week,1,Low,1743017028000,470d2aba-3e65-4860-86dd-d4397448d37d,Energy Efficiency
